order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode,source_company,line_total_inr
B-00265,2024-04-21,CleanPro Laundry Powder 1 KG,Home Care,26,266.43,West Zone,Credit,Company B,6927.18
B-00466,2024-04-21,Chai Bliss Tea 250 GM,Beverages,28,348.6,South Zone,Card,Company B,9760.8
B-01140,2024-04-21,MunchBox Biscuits 200 GM,Snacks,16,244.85,East Zone,Card,Company B,3917.6
B-00696,2024-04-22,GlowUp Body Wash 250 ML,Personal Care,1,476.42,South Zone,UPI,Company B,476.42
A-00617,2024-04-22,Sunrich Cooking Oil 1L,Edible Oils,36,150.9,North Zone,UPI,Company A,5432.4
B-00653,2024-04-22,CleanPro Laundry Powder 1 KG,Home Care,47,965.29,South Zone,Credit,Company B,45368.63
A-01140,2024-04-22,SoftCare Body Wash 250ml,Personal Care,14,178.89,East Zone,Cash,Company A,2504.46
B-00295,2024-04-23,VITA Sunflower Oil 5 Litre,Edible Oils,7,216.63,South Zone,UPI,Company B,1516.41
B-00106,2024-04-23,MunchBox Biscuits 200 GM,Snacks,45,270.58,West Zone,UPI,Company B,12176.1
B-00257,2024-04-23,GlowUp Body Wash 250 ML,Personal Care,37,914.66,East Zone,Cash,Company B,33842.42
A-00862,2024-04-24,FreshWash Dish Soap 500ml,Home Care,28,687.16,West Zone,Card,Company A,19240.48
A-01376,2024-04-24,GoldTea Green Tea 100g,Beverages,21,835.65,North Zone,Credit,Company A,17548.65
A-00461,2024-04-24,CrunchTime Biscuits 200g,Snacks,35,141.12,South Zone,Card,Company A,4939.2
A-00283,2024-04-25,CrunchTime Biscuits 200g,Snacks,20,567.01,East Zone,Cash,Company A,11340.2
A-00164,2024-04-25,CrunchTime Chips 150g,Snacks,16,366.33,West Zone,Cash,Company A,5861.28
A-00747,2024-04-25,FreshWash Dish Soap 500ml,Home Care,39,577.45,West Zone,Card,Company A,22520.55
A-00594,2024-04-25,CrunchTime Chips 150g,Snacks,27,595.88,West Zone,UPI,Company A,16088.76
A-00498,2024-04-26,FreshWash Detergent Powder 1kg,Home Care,18,691.09,West Zone,Cash,Company A,12439.62
B-00492,2024-04-26,VITA Sunflower Oil 5 Litre,Edible Oils,8,48.97,North Zone,UPI,Company B,391.76
B-00836,2024-04-26,VITA Sunflower Oil 1 Litre,Edible Oils,19,635.78,East Zone,UPI,Company B,12079.82
A-01404,2024-04-26,GoldTea Premium 250g,Beverages,12,87.88,East Zone,Credit,Company A,1054.56
A-01250,2024-04-26,PureBite Rice 5kg,Staples,28,549.09,East Zone,Card,Company A,15374.52
A-00573,2024-04-26,PureBite Atta 5kg,Staples,33,816.29,North Zone,Card,Company A,26937.57
B-00449,2024-04-27,VITA Sunflower Oil 1 Litre,Edible Oils,2,871.5,West Zone,UPI,Company B,1743.0
B-01138,2024-04-27,GlowUp Body Wash 250 ML,Personal Care,19,566.89,South Zone,Credit,Company B,10770.91
B-00930,2024-04-27,VITA Sunflower Oil 1 Litre,Edible Oils,34,268.09,East Zone,Credit,Company B,9115.06
A-00979,2024-04-27,SoftCare Body Wash 250ml,Personal Care,11,723.89,South Zone,UPI,Company A,7962.79
A-01362,2024-04-27,GoldTea Green Tea 100g,Beverages,21,466.44,South Zone,Cash,Company A,9795.24
B-00172,2024-04-27,VITA Sunflower Oil 5 Litre,Edible Oils,41,373.5,Unknown,UPI,Company B,15313.5
B-00335,2024-04-28,CleanPro Laundry Powder 1 KG,Home Care,40,166.0,East Zone,UPI,Company B,6640.0
A-00606,2024-04-28,FreshWash Dish Soap 500ml,Home Care,40,120.26,West Zone,Card,Company A,4810.4
B-00080,2024-04-29,VITA Sunflower Oil 1 Litre,Edible Oils,23,864.03,East Zone,Cash,Company B,19872.69
B-00494,2024-04-29,Chai Bliss Green Tea 100 GM,Beverages,35,736.21,East Zone,Card,Company B,25767.35
A-00547,2024-04-29,SoftCare Body Wash 250ml,Personal Care,11,883.55,East Zone,UPI,Company A,9719.05
A-00107,2024-04-29,GoldTea Premium 250g,Beverages,28,115.47,South Zone,UPI,Company A,3233.16
A-01160,2024-04-29,Sunrich Cooking Oil 1L,Edible Oils,39,258.12,South Zone,Cash,Company A,10066.68
B-00764,2024-04-29,MunchBox Biscuits 200 GM,Snacks,21,65.57,South Zone,Cash,Company B,1376.97
B-00305,2024-04-29,WholeGrain Rice 5 KG,Staples,13,697.2,North Zone,Card,Company B,9063.6
A-00801,2024-04-29,Sunrich Cooking Oil 1L,Edible Oils,25,353.13,North Zone,Cash,Company A,8828.25
B-01044,2024-04-30,Chai Bliss Tea 250 GM,Beverages,39,380.97,West Zone,Card,Company B,14857.83
A-00108,2024-04-30,GoldTea Green Tea 100g,Beverages,24,674.1,North Zone,Credit,Company A,16178.4
B-00721,2024-04-30,CleanPro Laundry Powder 1 KG,Home Care,50,86.32,East Zone,Cash,Company B,4316.0
B-00691,2024-04-30,WholeGrain Atta 5 KG,Staples,37,92.96,South Zone,Cash,Company B,3439.52
B-00093,2024-05-01,Chai Bliss Green Tea 100 GM,Beverages,4,348.6,North Zone,Card,Company B,1394.4
A-00572,2024-05-01,GoldTea Green Tea 100g,Beverages,5,142.95,West Zone,UPI,Company A,714.75
B-00016,2024-05-01,GlowUp Body Wash 250 ML,Personal Care,35,332.0,South Zone,Card,Company B,11620.0
A-00392,2024-05-02,GoldTea Premium 250g,Beverages,9,257.51,North Zone,UPI,Company A,2317.59
A-01058,2024-05-02,Sunrich Cooking Oil 5L,Edible Oils,40,56.74,East Zone,Card,Company A,2269.6
A-01478,2024-05-02,FreshWash Dish Soap 500ml,Home Care,41,479.05,North Zone,Card,Company A,19641.05
A-01111,2024-05-02,Sunrich Cooking Oil 1L,Edible Oils,14,758.21,North Zone,Card,Company A,10614.94
A-00193,2024-05-02,CrunchTime Chips 150g,Snacks,30,505.29,North Zone,UPI,Company A,15158.7
A-00523,2024-05-02,Sunrich Cooking Oil 5L,Edible Oils,22,723.48,South Zone,Cash,Company A,15916.56
A-01483,2024-05-03,CrunchTime Biscuits 200g,Snacks,34,893.01,West Zone,Card,Company A,30362.34
A-01215,2024-05-03,Sunrich Cooking Oil 1L,Edible Oils,28,205.59,East Zone,Card,Company A,5756.52
A-00656,2024-05-03,Sunrich Cooking Oil 1L,Edible Oils,3,770.57,East Zone,Credit,Company A,2311.71
A-00634,2024-05-03,SoftCare Body Wash 250ml,Personal Care,41,385.59,West Zone,UPI,Company A,15809.19
A-00615,2024-05-03,CrunchTime Biscuits 200g,Snacks,15,426.68,West Zone,UPI,Company A,6400.2
A-00264,2024-05-03,SoftCare Body Wash 250ml,Personal Care,6,53.28,South Zone,UPI,Company A,319.68
A-00570,2024-05-03,GoldTea Green Tea 100g,Beverages,14,127.29,East Zone,Credit,Company A,1782.06
A-01030,2024-05-04,SoftCare Body Wash 250ml,Personal Care,15,445.64,East Zone,UPI,Company A,6684.6
A-01303,2024-05-04,SoftCare Body Wash 250ml,Personal Care,4,301.33,East Zone,Card,Company A,1205.32
B-01152,2024-05-04,CleanPro Laundry Powder 1 KG,Home Care,37,743.68,North Zone,UPI,Company B,27516.16
A-00838,2024-05-04,CrunchTime Chips 150g,Snacks,10,576.04,East Zone,Cash,Company A,5760.4
A-01130,2024-05-04,PureBite Rice 5kg,Staples,43,170.61,South Zone,Cash,Company A,7336.23
B-00536,2024-05-04,WholeGrain Atta 5 KG,Staples,12,218.29,East Zone,Cash,Company B,2619.48
B-01180,2024-05-04,VITA Sunflower Oil 1 Litre,Edible Oils,4,45.65,Unknown,Cash,Company B,182.6
B-01032,2024-05-04,WholeGrain Rice 5 KG,Staples,10,387.61,West Zone,Card,Company B,3876.1
A-00029,2024-05-04,SoftCare Shampoo 200ml,Personal Care,46,685.12,South Zone,Credit,Company A,31515.52
B-00129,2024-05-04,CleanPro Dishwash Liquid 500 ML,Home Care,24,346.11,South Zone,Credit,Company B,8306.64
B-00689,2024-05-04,WholeGrain Atta 5 KG,Staples,36,375.16,Unknown,Card,Company B,13505.76
A-00028,2024-05-05,CrunchTime Chips 150g,Snacks,40,762.77,East Zone,Cash,Company A,30510.8
B-01019,2024-05-05,MunchBox Biscuits 200 GM,Snacks,39,795.97,South Zone,Credit,Company B,31042.83
B-01154,2024-05-05,Chai Bliss Green Tea 100 GM,Beverages,10,341.13,South Zone,UPI,Company B,3411.3
A-00746,2024-05-05,GoldTea Premium 250g,Beverages,18,443.67,West Zone,Cash,Company A,7986.06
B-00950,2024-05-05,Chai Bliss Green Tea 100 GM,Beverages,17,454.01,West Zone,Card,Company B,7718.17
B-01131,2024-05-06,GlowUp Shampoo 200 ML,Personal Care,30,273.07,South Zone,Cash,Company B,8192.1
B-00517,2024-05-06,VITA Sunflower Oil 1 Litre,Edible Oils,42,183.43,West Zone,UPI,Company B,7704.06
B-00083,2024-05-06,GlowUp Body Wash 250 ML,Personal Care,42,932.92,West Zone,Cash,Company B,39182.64
A-00855,2024-05-07,GoldTea Premium 250g,Beverages,13,783.06,East Zone,Credit,Company A,10179.78
A-00828,2024-05-07,SoftCare Body Wash 250ml,Personal Care,2,55.34,West Zone,Cash,Company A,110.68
B-00026,2024-05-07,WholeGrain Rice 5 KG,Staples,43,175.96,East Zone,Card,Company B,7566.28
B-00788,2024-05-07,VITA Sunflower Oil 5 Litre,Edible Oils,19,123.67,North Zone,Credit,Company B,2349.73
B-00705,2024-05-07,VITA Sunflower Oil 5 Litre,Edible Oils,43,482.23,South Zone,Card,Company B,20735.89
A-00353,2024-05-07,CrunchTime Chips 150g,Snacks,27,859.42,South Zone,UPI,Company A,23204.34
B-00051,2024-05-07,CleanPro Laundry Powder 1 KG,Home Care,13,984.38,South Zone,UPI,Company B,12796.94
B-00769,2024-05-07,Chai Bliss Green Tea 100 GM,Beverages,49,651.55,West Zone,Credit,Company B,31925.95
A-01003,2024-05-08,GoldTea Premium 250g,Beverages,14,504.47,East Zone,UPI,Company A,7062.58
B-01129,2024-05-09,VITA Sunflower Oil 1 Litre,Edible Oils,30,170.15,East Zone,UPI,Company B,5104.5
A-01008,2024-05-10,PureBite Atta 5kg,Staples,14,756.08,South Zone,Cash,Company A,10585.12
B-01051,2024-05-10,GlowUp Shampoo 200 ML,Personal Care,4,952.01,West Zone,Card,Company B,3808.04
A-00372,2024-05-10,GoldTea Green Tea 100g,Beverages,21,45.15,East Zone,Card,Company A,948.15
A-00247,2024-05-10,Sunrich Cooking Oil 1L,Edible Oils,17,716.28,North Zone,Cash,Company A,12176.76
A-01235,2024-05-10,Sunrich Cooking Oil 1L,Edible Oils,24,180.56,West Zone,UPI,Company A,4333.44
B-00875,2024-05-10,CleanPro Laundry Powder 1 KG,Home Care,35,663.17,North Zone,Credit,Company B,23210.95
A-01255,2024-05-11,SoftCare Shampoo 200ml,Personal Care,32,309.76,West Zone,UPI,Company A,9912.32
B-00323,2024-05-11,VITA Sunflower Oil 1 Litre,Edible Oils,19,180.94,East Zone,Card,Company B,3437.86
B-01009,2024-05-11,GlowUp Body Wash 250 ML,Personal Care,22,477.25,East Zone,Cash,Company B,10499.5
A-00821,2024-05-11,CrunchTime Chips 150g,Snacks,2,580.66,South Zone,Credit,Company A,1161.32
A-00211,2024-05-11,GoldTea Green Tea 100g,Beverages,7,479.14,South Zone,Cash,Company A,3353.98
A-00241,2024-05-12,Sunrich Cooking Oil 1L,Edible Oils,14,891.75,South Zone,UPI,Company A,12484.5
A-00892,2024-05-12,Sunrich Cooking Oil 5L,Edible Oils,18,340.37,South Zone,Card,Company A,6126.66
A-01324,2024-05-12,Sunrich Cooking Oil 1L,Edible Oils,4,730.99,West Zone,Cash,Company A,2923.96
A-01069,2024-05-12,GoldTea Premium 250g,Beverages,7,113.8,South Zone,UPI,Company A,796.6
A-00075,2024-05-12,FreshWash Dish Soap 500ml,Home Care,32,812.03,West Zone,Cash,Company A,25984.96
B-00751,2024-05-12,CleanPro Dishwash Liquid 500 ML,Home Care,21,222.44,South Zone,Card,Company B,4671.24
A-01442,2024-05-12,GoldTea Green Tea 100g,Beverages,48,699.48,West Zone,Card,Company A,33575.04
A-00228,2024-05-13,CrunchTime Chips 150g,Snacks,11,863.62,North Zone,UPI,Company A,9499.82
B-00425,2024-05-13,WholeGrain Atta 5 KG,Staples,40,546.97,West Zone,Credit,Company B,21878.8
B-00863,2024-05-13,WholeGrain Rice 5 KG,Staples,38,898.06,West Zone,UPI,Company B,34126.28
B-00235,2024-05-13,GlowUp Body Wash 250 ML,Personal Care,18,91.3,West Zone,Cash,Company B,1643.4
B-00189,2024-05-13,CleanPro Dishwash Liquid 500 ML,Home Care,15,899.72,South Zone,UPI,Company B,13495.8
B-00556,2024-05-14,GlowUp Shampoo 200 ML,Personal Care,18,245.68,North Zone,UPI,Company B,4422.24
A-01057,2024-05-14,GoldTea Premium 250g,Beverages,3,439.28,West Zone,Cash,Company A,1317.84
B-00521,2024-05-14,CleanPro Laundry Powder 1 KG,Home Care,11,155.21,South Zone,Cash,Company B,1707.31
B-00666,2024-05-14,VITA Sunflower Oil 5 Litre,Edible Oils,27,269.75,West Zone,UPI,Company B,7283.25
B-00538,2024-05-14,GlowUp Body Wash 250 ML,Personal Care,45,498.0,East Zone,Card,Company B,22410.0
A-01056,2024-05-15,GoldTea Premium 250g,Beverages,41,595.94,West Zone,Credit,Company A,24433.54
B-00693,2024-05-15,GlowUp Shampoo 200 ML,Personal Care,46,351.09,North Zone,UPI,Company B,16150.14
A-00478,2024-05-15,SoftCare Shampoo 200ml,Personal Care,20,43.87,North Zone,Cash,Company A,877.4
B-00142,2024-05-15,Chai Bliss Green Tea 100 GM,Beverages,27,342.79,South Zone,UPI,Company B,9255.33
B-00241,2024-05-16,CleanPro Laundry Powder 1 KG,Home Care,16,805.1,North Zone,Cash,Company B,12881.6
A-01457,2024-05-16,SoftCare Shampoo 200ml,Personal Care,33,821.08,West Zone,Cash,Company A,27095.64
A-00071,2024-05-16,PureBite Atta 5kg,Staples,7,635.28,East Zone,UPI,Company A,4446.96
A-00831,2024-05-16,Sunrich Cooking Oil 5L,Edible Oils,4,773.78,West Zone,UPI,Company A,3095.12
A-01184,2024-05-16,CrunchTime Biscuits 200g,Snacks,30,701.2,North Zone,Card,Company A,21036.0
B-00269,2024-05-16,WholeGrain Rice 5 KG,Staples,3,295.48,East Zone,Credit,Company B,886.44
A-00623,2024-05-17,FreshWash Detergent Powder 1kg,Home Care,48,206.55,North Zone,UPI,Company A,9914.4
A-01344,2024-05-17,GoldTea Premium 250g,Beverages,1,353.43,East Zone,Cash,Company A,353.43
B-00933,2024-05-18,MunchBox Chips 150 GM,Snacks,13,198.37,West Zone,Credit,Company B,2578.81
A-00641,2024-05-18,CrunchTime Biscuits 200g,Snacks,47,876.34,North Zone,Card,Company A,41187.98
B-00679,2024-05-18,VITA Sunflower Oil 5 Litre,Edible Oils,12,654.04,North Zone,Cash,Company B,7848.48
A-00566,2024-05-18,SoftCare Body Wash 250ml,Personal Care,8,134.5,North Zone,Credit,Company A,1076.0
A-00833,2024-05-18,CrunchTime Biscuits 200g,Snacks,34,362.99,North Zone,Credit,Company A,12341.66
B-00507,2024-05-18,WholeGrain Atta 5 KG,Staples,28,356.9,West Zone,Credit,Company B,9993.2
A-01065,2024-05-18,CrunchTime Biscuits 200g,Snacks,25,845.12,North Zone,UPI,Company A,21128.0
A-01007,2024-05-19,Sunrich Cooking Oil 1L,Edible Oils,33,760.06,North Zone,Card,Company A,25081.98
A-00492,2024-05-19,Sunrich Cooking Oil 5L,Edible Oils,44,589.92,East Zone,UPI,Company A,25956.48
A-01205,2024-05-19,PureBite Rice 5kg,Staples,46,784.84,South Zone,Cash,Company A,36102.64
B-00871,2024-05-19,GlowUp Shampoo 200 ML,Personal Care,12,669.81,West Zone,Cash,Company B,8037.72
A-01165,2024-05-19,CrunchTime Biscuits 200g,Snacks,14,547.84,East Zone,UPI,Company A,7669.76
B-00928,2024-05-19,VITA Sunflower Oil 1 Litre,Edible Oils,33,876.48,East Zone,Credit,Company B,28923.84
A-01066,2024-05-19,CrunchTime Biscuits 200g,Snacks,47,815.95,East Zone,UPI,Company A,38349.65
A-01313,2024-05-19,PureBite Rice 5kg,Staples,19,386.4,North Zone,Credit,Company A,7341.6
A-00760,2024-05-20,FreshWash Detergent Powder 1kg,Home Care,49,773.36,West Zone,Card,Company A,37894.64
A-00271,2024-05-20,Sunrich Cooking Oil 1L,Edible Oils,18,145.82,East Zone,Cash,Company A,2624.76
A-01222,2024-05-20,PureBite Atta 5kg,Staples,17,864.91,East Zone,UPI,Company A,14703.47
A-00426,2024-05-20,GoldTea Premium 250g,Beverages,29,118.54,North Zone,Card,Company A,3437.66
B-00277,2024-05-20,WholeGrain Atta 5 KG,Staples,15,152.72,South Zone,Cash,Company B,2290.8
A-00239,2024-05-20,CrunchTime Biscuits 200g,Snacks,10,251.82,East Zone,Cash,Company A,2518.2
B-00901,2024-05-20,VITA Sunflower Oil 1 Litre,Edible Oils,39,971.93,West Zone,Card,Company B,37905.27
B-00446,2024-05-21,Chai Bliss Green Tea 100 GM,Beverages,26,922.13,North Zone,UPI,Company B,23975.38
B-00349,2024-05-21,VITA Sunflower Oil 1 Litre,Edible Oils,1,206.67,West Zone,Credit,Company B,206.67
A-00267,2024-05-21,GoldTea Premium 250g,Beverages,7,860.48,West Zone,Cash,Company A,6023.36
B-00881,2024-05-21,VITA Sunflower Oil 1 Litre,Edible Oils,41,281.37,North Zone,UPI,Company B,11536.17
A-00890,2024-05-21,PureBite Rice 5kg,Staples,34,244.85,East Zone,Credit,Company A,8324.9
A-00055,2024-05-21,PureBite Atta 5kg,Staples,42,411.67,West Zone,UPI,Company A,17290.14
A-00387,2024-05-21,Sunrich Cooking Oil 5L,Edible Oils,41,567.0,West Zone,UPI,Company A,23247.0
A-01145,2024-05-22,CrunchTime Biscuits 200g,Snacks,14,859.03,South Zone,UPI,Company A,12026.42
A-01241,2024-05-22,SoftCare Body Wash 250ml,Personal Care,42,567.94,South Zone,Credit,Company A,23853.48
B-01103,2024-05-22,Chai Bliss Green Tea 100 GM,Beverages,2,448.2,South Zone,Cash,Company B,896.4
A-00309,2024-05-22,GoldTea Premium 250g,Beverages,27,558.2,North Zone,Card,Company A,15071.4
A-00101,2024-05-22,GoldTea Premium 250g,Beverages,7,858.66,South Zone,Card,Company A,6010.62
B-00327,2024-05-23,Chai Bliss Tea 250 GM,Beverages,14,629.97,West Zone,Credit,Company B,8819.58
A-00805,2024-05-23,CrunchTime Chips 150g,Snacks,47,781.8,East Zone,Card,Company A,36744.6
A-00013,2024-05-23,PureBite Rice 5kg,Staples,16,382.19,North Zone,Card,Company A,6115.04
A-00982,2024-05-23,FreshWash Detergent Powder 1kg,Home Care,40,783.82,South Zone,Credit,Company A,31352.8
A-00085,2024-05-24,Sunrich Cooking Oil 5L,Edible Oils,14,470.52,South Zone,Credit,Company A,6587.28
B-00423,2024-05-24,Chai Bliss Tea 250 GM,Beverages,23,68.89,East Zone,UPI,Company B,1584.47
A-00116,2024-05-25,Sunrich Cooking Oil 5L,Edible Oils,14,122.92,West Zone,Card,Company A,1720.88
B-00902,2024-05-25,GlowUp Body Wash 250 ML,Personal Care,10,690.56,North Zone,Card,Company B,6905.6
B-01105,2024-05-25,GlowUp Shampoo 200 ML,Personal Care,28,801.78,East Zone,Credit,Company B,22449.84
A-00930,2024-05-26,FreshWash Dish Soap 500ml,Home Care,7,747.66,East Zone,Card,Company A,5233.62
A-00234,2024-05-26,CrunchTime Chips 150g,Snacks,10,275.51,East Zone,Cash,Company A,2755.1
A-01052,2024-05-26,FreshWash Dish Soap 500ml,Home Care,25,697.97,South Zone,UPI,Company A,17449.25
A-00867,2024-05-26,PureBite Rice 5kg,Staples,29,71.97,South Zone,Cash,Company A,2087.13
B-00900,2024-05-27,WholeGrain Rice 5 KG,Staples,27,178.45,South Zone,Credit,Company B,4818.15
A-01354,2024-05-27,PureBite Atta 5kg,Staples,44,413.95,East Zone,Cash,Company A,18213.8
B-00977,2024-05-27,WholeGrain Rice 5 KG,Staples,23,933.75,South Zone,UPI,Company B,21476.25
A-01169,2024-05-27,FreshWash Dish Soap 500ml,Home Care,47,307.35,East Zone,Card,Company A,14445.45
A-00673,2024-05-27,FreshWash Detergent Powder 1kg,Home Care,45,595.68,North Zone,UPI,Company A,26805.6
B-00941,2024-05-27,Chai Bliss Green Tea 100 GM,Beverages,39,493.02,North Zone,UPI,Company B,19227.78
A-00408,2024-05-27,FreshWash Dish Soap 500ml,Home Care,44,504.78,North Zone,UPI,Company A,22210.32
B-01023,2024-05-28,MunchBox Biscuits 200 GM,Snacks,3,683.92,North Zone,Card,Company B,2051.76
B-01185,2024-05-28,WholeGrain Atta 5 KG,Staples,5,373.5,South Zone,UPI,Company B,1867.5
A-01447,2024-05-29,FreshWash Detergent Powder 1kg,Home Care,31,72.51,West Zone,Cash,Company A,2247.81
A-00895,2024-05-29,SoftCare Body Wash 250ml,Personal Care,32,212.25,North Zone,Credit,Company A,6792.0
B-00617,2024-05-29,CleanPro Laundry Powder 1 KG,Home Care,6,146.91,West Zone,Cash,Company B,881.46
B-00917,2024-05-29,VITA Sunflower Oil 5 Litre,Edible Oils,10,107.07,South Zone,Card,Company B,1070.7
B-00520,2024-05-30,WholeGrain Rice 5 KG,Staples,45,215.8,West Zone,Credit,Company B,9711.0
B-00893,2024-05-30,VITA Sunflower Oil 1 Litre,Edible Oils,33,947.86,North Zone,Card,Company B,31279.38
B-01011,2024-05-30,MunchBox Chips 150 GM,Snacks,42,531.2,North Zone,UPI,Company B,22310.4
A-01349,2024-05-30,SoftCare Body Wash 250ml,Personal Care,22,185.24,East Zone,UPI,Company A,4075.28
A-00330,2024-05-30,SoftCare Shampoo 200ml,Personal Care,29,839.98,West Zone,Cash,Company A,24359.42
B-00776,2024-05-31,CleanPro Dishwash Liquid 500 ML,Home Care,6,190.9,East Zone,Card,Company B,1145.4
B-00401,2024-05-31,CleanPro Dishwash Liquid 500 ML,Home Care,37,820.04,West Zone,UPI,Company B,30341.48
A-00054,2024-06-01,Sunrich Cooking Oil 1L,Edible Oils,1,55.85,South Zone,Credit,Company A,55.85
B-00022,2024-06-01,VITA Sunflower Oil 5 Litre,Edible Oils,22,380.14,Unknown,Cash,Company B,8363.08
A-01289,2024-06-02,GoldTea Green Tea 100g,Beverages,30,332.7,North Zone,UPI,Company A,9981.0
A-01036,2024-06-02,PureBite Rice 5kg,Staples,8,159.18,South Zone,Credit,Company A,1273.44
A-01386,2024-06-02,GoldTea Premium 250g,Beverages,36,197.7,South Zone,Credit,Company A,7117.2
A-00144,2024-06-02,FreshWash Dish Soap 500ml,Home Care,38,266.07,South Zone,UPI,Company A,10110.66
B-00481,2024-06-03,VITA Sunflower Oil 1 Litre,Edible Oils,10,717.95,South Zone,Credit,Company B,7179.5
A-01448,2024-06-03,Sunrich Cooking Oil 1L,Edible Oils,9,86.19,East Zone,Credit,Company A,775.71
A-01456,2024-06-03,Sunrich Cooking Oil 5L,Edible Oils,20,369.25,South Zone,UPI,Company A,7385.0
B-00029,2024-06-03,CleanPro Laundry Powder 1 KG,Home Care,13,293.82,Unknown,Card,Company B,3819.66
B-00275,2024-06-04,GlowUp Body Wash 250 ML,Personal Care,20,200.86,South Zone,Card,Company B,4017.2
A-00807,2024-06-04,FreshWash Dish Soap 500ml,Home Care,24,138.84,East Zone,UPI,Company A,3332.16
B-01176,2024-06-04,GlowUp Body Wash 250 ML,Personal Care,30,742.85,West Zone,UPI,Company B,22285.5
A-01373,2024-06-04,GoldTea Premium 250g,Beverages,47,838.86,West Zone,UPI,Company A,39426.42
A-01500,2024-06-04,GoldTea Green Tea 100g,Beverages,33,287.84,West Zone,Cash,Company A,9498.72
A-00490,2024-06-04,GoldTea Premium 250g,Beverages,10,201.39,North Zone,Credit,Company A,2013.9
B-00888,2024-06-04,VITA Sunflower Oil 1 Litre,Edible Oils,24,568.55,South Zone,UPI,Company B,13645.2
B-00708,2024-06-04,VITA Sunflower Oil 5 Litre,Edible Oils,43,250.66,West Zone,Card,Company B,10778.38
B-00803,2024-06-05,GlowUp Shampoo 200 ML,Personal Care,3,508.79,North Zone,Card,Company B,1526.37
B-00739,2024-06-05,Chai Bliss Tea 250 GM,Beverages,5,595.11,West Zone,Credit,Company B,2975.55
B-00513,2024-06-05,WholeGrain Rice 5 KG,Staples,9,743.68,East Zone,Cash,Company B,6693.12
A-00715,2024-06-06,PureBite Rice 5kg,Staples,48,656.43,West Zone,Card,Company A,31508.64
B-00096,2024-06-06,MunchBox Chips 150 GM,Snacks,11,232.4,West Zone,Credit,Company B,2556.4
A-01139,2024-06-06,CrunchTime Biscuits 200g,Snacks,48,705.47,South Zone,UPI,Company A,33862.56
A-01453,2024-06-06,PureBite Atta 5kg,Staples,46,696.66,North Zone,Card,Company A,32046.36
